Id,rdf_label,rdf_type,brick_hasUnit,EBO_path,brick_isPartOf,brick_isPointOf,brick_hasLocation,brick_isFedBy
ED-T-06-AWSSEN-025,ED-T-06-AWSSEN-025,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN002,,Room_06.05,
ED-T-06-AWSSEN-025_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_Mot//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_Lum//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_Tmp//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_So//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_Rh//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_Co2//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_Voc//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-025_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-025/ED-T-06-AWSSEN-025_SensorStatus//Value,,ED-T-06-AWSSEN-025,,
ED-T-06-AWSSEN-026,ED-T-06-AWSSEN-026,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN002,,Room_06.05,
ED-T-06-AWSSEN-026_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_Mot//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_Lum//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_Tmp//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_So//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_Rh//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_Co2//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_Voc//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-026_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN002/ED-T-06-AWSSEN-026/ED-T-06-AWSSEN-026_SensorStatus//Value,,ED-T-06-AWSSEN-026,,
ED-T-06-AWSSEN-027,ED-T-06-AWSSEN-027,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN001,,Room_06.07,
ED-T-06-AWSSEN-027_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_Mot//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_Lum//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_Tmp//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_So//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_Rh//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_Co2//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_Voc//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-027_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN001/ED-T-06-AWSSEN-027/ED-T-06-AWSSEN-027_SensorStatus//Value,,ED-T-06-AWSSEN-027,,
ED-T-06-AWSSEN-028,ED-T-06-AWSSEN-028,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN009,,Room_06.08,
ED-T-06-AWSSEN-028_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_Mot//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_Lum//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_Tmp//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_So//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_Rh//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_Co2//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_Voc//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-028_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN009/ED-T-06-AWSSEN-028/ED-T-06-AWSSEN-028_SensorStatus//Value,,ED-T-06-AWSSEN-028,,
ED-T-06-AWSSEN-029,ED-T-06-AWSSEN-029,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN003,,Room_06.09,
ED-T-06-AWSSEN-029_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_Mot//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_Lum//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_Tmp//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_So//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_Rh//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_Co2//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_Voc//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-029_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN003/ED-T-06-AWSSEN-029/ED-T-06-AWSSEN-029_SensorStatus//Value,,ED-T-06-AWSSEN-029,,
ED-T-06-AWSSEN-030,ED-T-06-AWSSEN-030,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN006,,Room_06.04,
ED-T-06-AWSSEN-030_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_Mot//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_Lum//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_Tmp//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_So//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_Rh//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_Co2//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_Voc//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-030_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-030/ED-T-06-AWSSEN-030_SensorStatus//Value,,ED-T-06-AWSSEN-030,,
ED-T-06-AWSSEN-031,ED-T-06-AWSSEN-031,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN006,,Room_06.04,
ED-T-06-AWSSEN-031_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_Mot//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_Lum//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_Tmp//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_So//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_Rh//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_Co2//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_Voc//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-031_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN006/ED-T-06-AWSSEN-031/ED-T-06-AWSSEN-031_SensorStatus//Value,,ED-T-06-AWSSEN-031,,
ED-T-06-AWSSEN-032,ED-T-06-AWSSEN-032,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN005,,Room_06.06,
ED-T-06-AWSSEN-032_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_Mot//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_Lum//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_Tmp//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_So//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_Rh//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_Co2//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_Voc//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-032_SensorStatus,Sensor Fault,brick:Fault_Status,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN005/ED-T-06-AWSSEN-032/ED-T-06-AWSSEN-032_SensorStatus//Value,,ED-T-06-AWSSEN-032,,
ED-T-06-AWSSEN-033,ED-T-06-AWSSEN-033,ext:Indoor_Environment_Quality_Sensor,,,ED-T-06-AWS-HZN004,,Room_06.10,
ED-T-06-AWSSEN-033_Mot,Motion,brick:Motion_Sensor,,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_Mot//Value,,ED-T-06-AWSSEN-033,,
ED-T-06-AWSSEN-033_Lum,Lux Level,brick:Luminance_Sensor,unit:LX,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_Lum//Value,,ED-T-06-AWSSEN-033,,
ED-T-06-AWSSEN-033_Tmp,Ambient Temperature,brick:Temperature_Sensor,unit:DEG_C,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_Tmp//Value,,ED-T-06-AWSSEN-033,,
ED-T-06-AWSSEN-033_So,Sound Pressure Level,ext:Sound_Pressure_Level_Sensor,unit:DB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_So//Value,,ED-T-06-AWSSEN-033,,
ED-T-06-AWSSEN-033_Rh,Humidity,brick:Humidity_Sensor,unit:PERCENT,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_Rh//Value,,ED-T-06-AWSSEN-033,,
ED-T-06-AWSSEN-033_Co2,CO2,brick:CO2_Level_Sensor,unit:PPM,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_Co2//Value,,ED-T-06-AWSSEN-033,,
ED-T-06-AWSSEN-033_Voc,Total Volatile Organic Compounds,brick:Voc_Level_Sensor,unit:PPB,/EB-T-B1-UACPCFES-001/AWS/SenseAgent SmartConnector/Sense Agent Integration Service/ED-T-06-AWSGW-001/ED-T-06-AWS-HZN004/ED-T-06-AWSSEN-033/ED-T-06-AWSSEN-033_Voc//Value,,ED-T-06-AWSSEN-033,,
